,Unnamed: 0,description,end_date,exhibitors,lat,lng,location,name,start_date,type,visitors,closest_iata
634,717,"The trade show MedPi - European Market for the Distribution of Interactive Products takes place in Paris, France. The trade show organizer of MedPi is Reed Expositions France. On m+a ExpoDataBase MedPi is assigned to the business sectors: Information Technology, Communication Technology.",2018-04-06,-1,48.8566101,2.3514992,"Paris, France",MedPi,2018-04-04,Tradeshow,7365,PAR
635,58,"The main exhibit sectors of the trade show CPhI South East Asia - International Exhibition on Pharmaceutical Ingredients and Intermediates are:APIs: alkaloids, amino acids, antibodies, antibiotics, cytokines, enzymes, hormones and synthetic substances, peptides, phospholipids, prostaglandins, sera and vaccines. Intermediates: biocatalysts, chiral intermediates, tissue culture media. Natural Extracts: plant extracts, animal extracts, Chinese medicine ingredients, functional food ingredients, dietary supplement ingredients, nutraceutical and cosmeceutical ingredients, food additives, dietary fibers, food ingredients. Biopharmaceuticals. Custom Manufacturing. Fine Chemicals. Excipients / Formulation: antimicrobial preservatives, antioxidants, capsules / encapsulation, coating agents, colour and dispersions, drug delivery systems, emulsifying / solubilizing agents. With LABworld: laboratory, analytical and biotech equipment. FDF: every aspect of the finished dosage supply chain. In 2019 250 exhibitors presented innovations and trends at the trade show CPhI South East Asia. 7250 visitors seized CPhI South East Asia as an information platform. CPhI South East Asia is open to the following types of visitors: Trade visitors. Informa Markets is the trade show organizer in charge of CPhI South East Asia.",2019-03-14,-1,13.7538929,100.8160803,"Bangkok, Thailand",CPhI South East Asia,2019-03-12,Tradeshow,7250,BKK
636,211,"Footwear Manufacturing, Component, Technology and Service Providers from Around the World. FOOTWEAR SOURCING AT MAGIC is the only show created for brands and retailers to source their footwear production directly from factories around the globe. FOOTWEAR SOURCING AT MAGIC allows designers, product development teams, and private label marketers to connect, shop, and expand their businesses on a global scale.",2019-02-07,450,36.131998,-115.151681,"3150 Paradise Rd Las Vegas NV 89109, Las Vegas, USA",FOOTWEAR SOURCING AT MAGIC,2019-02-04,Trade Show,7000,LAS
637,283,"Every year representatives from various graduate and professional schools participate in the fair sponsored by The Educational Opportunity Program. Students are able to meet with representatives from private and public institutions nationwide. This is a great opportunity for students to learn more about postgraduate opportunities, admissions procedures and financing graduate education. The event is free for all current CSULB students on-campus.",2018-09-13,110,33.783824,-118.11409,"1250 Bellflower Blvd Long Beach CA 90840, Long Beach, USA",Fall Graduate & Professional Schools Fair,2018-09-13,Trade Show,7000,LAX
638,216,"IWCE 2020 is going virtual on August 24 - 27, 2020! This new virtual, 100% online experience will allow attendees to watch and listen to sessions live or on-demand, participate in Q&A sessions with speakers, network with colleagues and learn about the latest industry trends- all from the comfort of your home. Our new virtual format will make IWCE accessible to industry professionals from around the world attending from the government, public safety, utilities, transportation, enterprise, professional services and the dealer sectors. Our mission is to connect the Critical Communications ecosystem through education, networking and insights to help professionals leverage emerging technologies to create a safer and more interconnected world. For more details, please visit the IWCE website.",2019-03-08,400,36.131998,-115.151681,"3150 Paradise Rd Las Vegas NV 89109, Las Vegas, USA",International Wireless Communications Expo,2019-03-04,Trade Show,7000,LAS
639,776,"The Gem Faire-Pleasanton is a high profile event designed to showcase glittering gems and stones to the attendees. This event exhibits products from Gems & Jewelry industry embracing jewelry designers, importers, manufacturers, beading instructors, gemstone miners & cutters, along with certified graduate gemologists in the Gems & Jewelry industry. Gem Faire brings to the west coast, and some areas of the Midwest, quality gems, beads, crystals, minerals, findings and earth treasures directly to one's town. Also, Gem Faire vendors offer quality merchandise at manufacturers prices.",2019-03-10,60,37.660127,-121.885854,"4501 Pleasanton Ave, Pleasanton, CA 94566, Pleasanton, USA",Gem Faire-Pleasanton,2019-03-08,Trade Show,7000,SFO
640,98,"Chemtech has the legacy of creating B2B technology platforms for last 45 years to catalyze the Indian industrial growth. Refining & Petrochemicals has been anintegral part of flagship event - Chemtech World Expo as well as Oil & Gas World Expo series of international exhibitions and conferences. CHEMTECH willorganize Refining & Petrochemicals World Expo 2020 & one day technical conference from March 4-6, 2020 in Bombay Exhibition Center, Goregaon (E),Mumbai.The fundamental objective of having focused platform for refining & petrochemicals industry is to help in accelerating the development of India's refining in becoming best-in-class globally and at the same time showcase India's engineering and technological capabilities across the value chain of hydrocarbonbusiness.",2019-02-23,150,19.151349,72.855393,"NSE Nesco Complex Off Western Express Highway NESCO Goregaon East Mumbai Maharashtra 400063 India, Mumbai, India",Refining & Petrochemicals,2019-02-20,Trade Show,6000,BOM
641,721,"Salons Mer & Vigne et Gastronomie Paris will feature craftsmen, producers, breeders, winemakers, whose aims to promote in France and beyond our borders these culinary riches known throughout the world.",2019-02-18,122,48.83906,2.440848,"Route de la Pyramide, 75012 Paris, Paris, France",Salons Mer & Vigne et Gastronomie Paris,2019-02-15,Trade Show,6000,PAR
642,93,"Blech India displays products like sheet metal, tube, sections, finished products, components, assemblies, handling, separation, cutting, forming, flexible sheet metal working, tube / section processing, machine elements, processing of sheet metal / plastic hybrid structures, joining, welding, fastening, surface treatment of sheet metal, automation and robotics, tools, dies, controlling, regulating, measuring, testing, quality assurance, CAD/CAM systems, data processing etc.",2019-04-27,187,19.151349,72.855393,"NSE Nesco Complex Off Western Express Highway NESCO Goregaon East Mumbai Maharashtra 400063 India, Mumbai, India",BLECH India,2019-04-25,Trade Show,5686,BOM
643,365,"The Surface Design Show will focus on Surface solutions in building design, delivering the cream of architects, designers and specifiers. A surface design has never been more vital to contemporary architecture and design. Rapid changes in society, technology and the environment are driving clients and specifiers to actively source more innovative products and solutions.",2019-02-07,180,51.535472,-0.104971,"Business Design Centre Ltd,, 52 Upper St, London N1 0QH, London, UK",Surface Design Show,2019-02-05,Trade Show,5071,LON
644,71,"Tissue & Paper Bangkok is the largest ASEAN event serving the global pulp, paper, packaging and related industries. It gathers key industry players to meet face to face and discuss the latest innovation, industrial trends and offerings of cutting- edge products and services through its exhibition and conference. The Asian Paper exhibition focuses on the Paper industry, covering the entire value chain, from pulp, chemical, adhesive, machineries, parts, converters to paper and packaging products and services across the three-day event.",2018-06-08,250,13.669887,100.61001,"88 Bangna Trad Road Khwaeng Bang Na Bangna BANGKOK 10260, Bangkok, Thailand",Tissue & Paper Bangkok,2018-06-06,Trade Show,5019,BKK
645,137,"The main exhibit sectors of the trade show AIME - Aircraft Interiors Middle East - Exhibition and Conference are:Cabin interiors, inflight entertainment, catering. In 2019 330 exhibitors presented innovations and trends at the trade show AIME. 5004 visitors seized AIME as an information platform. AIME is open to the following types of visitors: Trade visitors. F & E - A Tarsus Group Company is the trade show organizer in charge of AIME.",2019-02-12,-1,25.0750095,55.1887608818,"Dubai, United Arab Emirates",AIME,2019-02-11,Tradeshow,5004,DXB
646,701,"Musicora features buy instruments, records, sheet music, Discover the art and passion of those who make them, Meet performing artists, Participate in the introduction to music workshops, Learn about careers in the music of today and tomorrow, etc.",2018-06-03,500,48.825331,2.230743,"65 Île Seguin, 92100 Boulogne-Billancourt, France, Boulogne-Billancourt, France",Musicora,2018-06-01,Trade Show,5000,PAR
647,491,"Beadwork Fairs Suffolk features a display of the products such as Andycraft Beads, Anita's Beads, Beading Amazing, Bead by Bead, Chrystal Rose Designs, Coome Langley Beaders, Designer Cabochons, Fine Lines, Fyrebirds, G J Beads, Monty's Beads, Oak Tree Crafts, Pandorion, Rebe etc.",2018-11-11,500,52.200244,0.440367,"1 Parsonage Farm Ln, Woodditton, Newmarket CB8 9RZ, UK, Woodditton, UK",Beadwork Fairs Suffolk,2018-11-11,Trade Show,5000,LON
648,147,"Monster Jam is the action-packed and adrenaline-filled live motor show for the whole family and it features daring jumps, spectacular stunts and fast-paced races guarantee the best entertainment for all ages.",2018-05-12,500,50.068581,8.645472,"Morfelder Landstrasse 362, 60528 Frankfurt am Main, Frankfurt, Germany",Monster Jam,2018-05-12,Trade Show,5000,FRA
649,808,"Aviation Week Network hosts the largest series of MRO conferences and exhibitions. They are designed to complement our content, data/analytics and digital tools and provide a unique environment for delivering the most timely and accurate intelligence available combined with interactive sessions and solutions. MRO Asia-Pacific is the largest gathering of the aviation maintenance community in the Asia-Pacific region and brings together the most influential members of the aviation MRO industry, locally and globally, to discuss the latest issues and concerns of operators and their service providers and suppliers.",2019-09-26,200,1.352083,103.819836,Singapore,MRO Asia-Pacific,2019-09-24,Trade Show,5000,SIN
650,856,"The World Congress and Expo on Traditional Medicine, organized by the Cognizance Scientific will take place from 27th August to 29th August 2018 at the Ciudad de las Artes y las Ciencias in Valencia, Spain. The conference will focus on Accentuating well-versed professionals to redirect growth of Traditional medicine nexus and its agenda is to produce high-quality current research and best practices highlighted keynote presentations, oral and posters abstracts.",2019-03-19,500,39.4699014,-0.3759513,"Valencia, Spain",World Congress and Expo on Traditional Medicine,2019-03-18,Trade Show,5000,VLC
651,415,"Cranfield Careers Fair is designed for all Cranfield students and alumni, this event provides a unique opportunity to meet graduate recruiters and get expert advice on how to further your career. If you are recruiting graduates in 2019 and 2020, this is a key opportunity to showcase your brand and see how our talent can become part of your success.",2019-06-06,500,52.074397,-0.629308,"College Rd Cranfield MK43 0AL, Cranfield, UK",Cranfield Careers Fair,2019-06-06,Trade Show,5000,LON
652,154,"247 Updates invites all the participants on behalf of Conferences series LLC from all over the world to attend  The World Bioenergy Congress and Expo during July 2-4, 2018 in Frankfurt, Germany. Which includes prompt keynote presentations, Oral talks, Poster presentations and Exhibitions. Tracks/Sessions:Biomass, Biomass feed stocks for renewable energy generation, Renewable Energy, Biogas, Biofuels, Bioethanol, Bioenergy Conversion Methods, Bioenergy Applications, Green energy and economy, Bioenergy Transition, Solar Energy, Processes for Bioenergy, Energy and Environment, Advances in Renewable Chemicals, Sustainable Energy, Environmental Sustainability and Development. The conference program emphasizes evidence-based practice, educational innovation, practical application, and peer to peer networking and collaboration. The goal of the conference is to provide a transformative professional development experience.",2018-07-04,500,50.1106444,8.6820917,"Frankfurt, Germany",World Bioenergy Congress and Expo,2018-07-02,Trade Show,5000,FRA
653,707,"We Love Green features a display of an eclectic mix of rock, pop, and the electronic music that reflects the inclusive nature as genre-leaders hold up fresh new talent across two days.",2019-06-02,500,48.832947,2.434172,"75012 Paris, France, Paris, France",We Love Green,2019-06-01,Trade Show,5000,PAR
654,747,"Puget Sound Expo & Tech Forum will feature a PowerPoint introduction and audience discussion on the past and future of the proven methodology to make your business better. It will cover topics like aka Operations Excellence, Continuous Improvement, Lean, Six Sigma, JIT, etc.",2018-05-03,500,47.435511,-122.294114,"18740 International Blvd, Seattle, WA 98188, Seattle, USA",Puget Sound Expo & Tech Forum,2018-05-03,Trade Show,5000,SEA
655,416,"Chris Rapley Stamp & Postcard Fair will showcase products like Postcards, modern postcards, cigarette cards, stamps, trade cards, ephemera, postal history and accessories and much more etc. in the Consumer & Carnivals, Paper and Paper Products industries, issue Postcards, modern postcards, cigarette cards, stamps, trade cards, ephemera, postal history and accessories and much more. Postcards are fascinating and collectible in lots of different ways. Each is a snapshot of the past: a moment, a slice of social history, frozen in time.",2019-06-15,500,51.339604,0.728904,"Carmel Hall, Ufton Ln, Sittingbourne ME10 1JB, Sittingbourne, UK",Chris Rapley Stamp & Postcard Fair Sittingbourne,2019-06-15,Trade Show,5000,LON
656,463,"Rochester Corn Exchange Wedding Fair provides the attendees with the opportunity to meet with wedding professionals who will provide them with the information regarding everything needed to plan a perfect wedding starting from cakes to catering, photographers, DJs, dresses, venues, tuxes, and much more.",2018-06-10,500,51.390031,0.504283,"Northgate, Rochester ME1 1LS, UK, Rochester, UK",Rochester Corn Exchange Wedding Fair,2018-06-10,Trade Show,5000,LON
657,462,"West Dean Design & Craft Fair will provide a platform to buy high-quality crafts and prints, watch demonstrations, get hands-on in workshops and drop-in sessions and view installations from emerging artists.",2018-06-03,500,50.90622,-0.775071,"West Sussex, Chichester PO18 0QZ, Chichester, UK",West Dean Design & Craft Fair,2018-06-01,Trade Show,5000,LON
658,767,"East Bay Mini Maker Faire features rockets and robots, digital fabrication, DIY science and technology, urban farming and sustainability, alternative energy, bicycles, unique hand-made crafts, music and local food, and educational workshops and installations.",2019-10-27,500,37.8044557,-122.2713563,"Oakland, USA",East Bay Mini Maker Faire,2019-10-27,Trade Show,5000,SFO
659,492,"London Drum Show is a 2 day event being held from 10th November to 11th November 2018 at the Olympia London in London, United Kingdom. This event showcases product from Musical Instruments industry. This is a leading show that is dedicated towards the functions of drummers and their role in music industry. It will bring together the leading professionals and experts of the industry and offers them great business prospects and ideas with the help of which it disseminates quality information and ideas among all the interested individuals. It also helps them to experience the latest products and services that have been produced in the sector in the contemporary times.",2018-11-11,500,51.496283,-0.210726,"Hammersmith Rd, London W14 8UX, London, UK",London Drum Show,2018-11-10,Trade Show,5000,LON
660,460,"Let's Do Business Brighton Expo provides an affordable opportunity for local businesses to showcase their products and services to engaged delegates and like-minded business people. Our business-to-business exhibition brings together companies both large and small, offering plenty of opportunities to promote your business, network and learn. Featuring thought-provoking seminars and the chance to meet with key business decision makers from Sussex and the South East, the event provides an affordable channel to promote your company.",2018-06-14,500,50.861565,-0.083716,"Village Way, Brighton BN1 9BL, Brighton, UK",Let&;s Do Business Brighton Expo,2018-06-14,Trade Show,5000,LON
661,735,"Tacoma City Marathon features categories of running tracks including Marathon Half Marathon, Marathon Relay, 5K as well as Kids Marathon.",2019-05-05,500,47.250562,-122.43994,"1320 Broadway Tacoma WA 98402, Tacoma, USA",Tacoma City Marathon,2019-05-04,Trade Show,5000,SEA
662,24,"Holy Grail Guitar Show is a 2 day event being held from 5th May to 6th May 2018 at the Estrel Berlin in Berlin, Germany. This event showcases products like an opportunity to experience the most beautiful and exquisite electrics, acoustics, and basses in one place, to Meet the guitars and their makers, from the most avant-garde to the staunchly traditional, Test cabins for electrics, acoustics and basses. Demo Concerts, lectures and seminars and more etc. in the Musical Instruments industry.",2018-05-06,500,52.473107,13.458782,"Sonnenallee 225 12057 Berlin, Berlin, Germany",Holy Grail Guitar Show,2018-05-05,Trade Show,5000,BER
663,516,"Prestige Wedding Fairs provides an opportunity to meet wedding professionals and provide the attendees with hundreds of stunning ideas for weddings.  The event is a blend of wedding services, entertainment, fun, fashion, and all things wedding related.",2019-01-20,500,51.394379,-0.742817,"Bagshot Rd, Bracknell RG12 0QJ, Bracknell, UK",Prestige Wedding Fairs,2019-01-20,Trade Show,5000,LON
664,493,"Join us this Christmas as we return to Brighton Open Market for a festive special on Sunday 8th December, which we are very excited about. With permanent shops and cafes too, you'll find something for everyone at Brighton Open Market!The Fairy Tale Fair will inspire shoppers with 48 stalls and 60+ carefully chosen, talented local designer and makers. We also will have a selection of yummy of homemade treat stalls too, as well as the permanent cafes to stop and relax in between all that shopping and browsing!There will also be face painting, special guests and live performers including a Christmas choir, live singers and princesses including Elsa & Olaf! A full schedule of what is happening when will be published a little nearer the time.It is also a unique chance to purchase handmade, one off festive gifts and stocking fillers that you certainly won't find on the high street! Shop local, sustainably and avoid the stress and hustle of the big high street brands this Christmas.",2018-11-11,500,50.831382,-0.135925,"Marshalls Row, Brighton, Brighton and Hove BN1 4JU, Brighton, UK",The Fairy Tale Fair,2018-11-10,Trade Show,5000,LON
665,731,"This event showcases products like construction equipments, chemicals,  polymers, fibers, granules oxides, resins, liquid additives. Micro and macro dosages. Dosing systems multipurpose asphalt, liquid and solid, volumetric and weighers associated with this field etc.",2018-10-26,500,41.836888,12.469366,"Via Ciro il Grande, 10-12, 00144 Roma, Rome, Italy",Asphaltica,2018-10-25,Trade Show,5000,ROM
666,515,The Premier Hertfordshire Wedding Exhibition offers an excellent showcase for those very special touches that can add a personal feel to your wedding day. The unique boutique area features some of Hertfordshire's most creative small designers and will certainly provide inspiration.,2019-01-19,500,51.752891,-0.336391,"Civic Centre, St Albans AL1 3LD, Saint Albans, UK",The Premier Hertfordshire Wedding Fair,2019-01-19,Trade Show,5000,LON
667,439,"The Battery Technology Show offers the opportunity to discover the very latest solutions and products from across the industrial battery supply chain. With a dedicated two day conference and expo floor offering products and services for a variety of industries, including automotive, manufacturing, powertrain and logistics.",2018-10-24,500,51.50846,0.029846,"Royal Victoria Dock 1 Western Gateway London E16 1XL, London, UK",Battery Technology Show,2018-10-23,Trade Show,5000,LON
668,514,"Wedding Fair Arundel provides the attendees the information regarding everything needed to plan a perfect wedding and displays cakes, good food, photography, decor products, favor and gifts, wedding DJs, wedding dresses, ceremony music, jewelry, hairstyles, cosmetics, and much more.",2019-01-27,500,50.854673,-0.554005,"High St, Arundel BN18 9AB, Arundel, UK",Wedding Fair Arundel,2019-01-27,Trade Show,5000,LON
669,434,"Anaesthetists as Educators an Introduction provides an introduction to post graduate medical education in anaesthesia. The course replaces an Introduction to Teaching and is suitable for trainees, SAS doctors and consultants who have had no previous training in teaching or medical education.",2018-10-31,50,51.519332,-0.119588,"Churchill House, 35 Red Lion Square, London WC1R 4SG, London, UK",Anaesthetists as Educators an Introduction,2018-10-31,Conference,5000,LON
670,495,"Midcentury Modern, a one day celebrated interiors show with vintage furniture, lighting and accessories dealers in one place makes for serious temptation. Come to this incredible light and bright building with its floor to ceiling windows, concrete buttresses and acoustic wall for anything from an original Cherner chair to a contemporary piece from a hot young British designer. Source the latest furniture, ceramics, cushions and gifts upstairs after you have scoured the most collectable vintage furniture and home ephemera on the planet downstairs.",2018-11-18,85,51.532688,-0.071646,"Weymouth Terrace, London E2 8LS, London, UK",Midcentury Modern,2018-11-18,Trade Show,5000,LON
671,440,Police Resettlement Expo is a one-day recruitment event for candidates leaving the police. The event will have exhibitors and training companies from many different industries all looking to hire candidates with policing skills.,2018-10-23,500,51.500222,-0.129027,"Broad Sanctuary, Westminster, London SW1P 3EE, London, UK",Police Resettlement Expo,2018-10-23,Trade Show,5000,LON
672,461,"Portugal International Expo is a 3-day event being held from 8th June to 10th June 2018 at the ExCeL London in London, United Kingdom. This event brings the very best of Portugal to London, including the widest selection of food and drinks, magnificent property investment opportunities, inspirational travel ideas through a genuine insight into the enviable Portuguese lifestyle, as well as the best in several sectors such as tourism, construction materials, furniture, textiles, shoes and fashion.",2018-06-10,500,51.50846,0.029846,"Royal Victoria Dock 1 Western Gateway London E16 1XL, London, UK",Portugal International Expo,2018-06-08,Trade Show,5000,LON
673,494,"The UK National Quantum Technologies Programme is a UK Government Investment in excess of PS600m over 10 years, aimed at accelerating the translation of quantum technologies into the marketplace, boosting British business and making a real difference to our everyday lives. The vision is to create a coherent quantum technology community that gives the UK a world-leading position in the emerging multi-billion-pound new quantum technology markets, and to substantially enhance the value of some of the biggest UK-based industries. The programme supports investments in research, innovation, skills and technology demonstration to help UK industry to commercialise these new technologies.",2018-11-09,500,51.500222,-0.129027,"Broad Sanctuary, Westminster, London SW1P 3EE, London, UK",National Quantum Technologies Showcase,2018-11-09,Trade Show,5000,LON
674,813,"The Tatinis Art Show returns to its inceptive grounds in Singapore this year under the theme Hope; Peace; Love. In tandem with its mission to bring affordable art to every home, the upcoming art fair promises a constellation of over 500 local and international artworks from galleries and by individual artists, including several artists from Sweden and Finland. The exhibition allows for equitable opportunities towards the purchase of artworks by art novices, seasoned collectors, and the general public to experience art at an approachable level.",2018-06-03,500,1.291245,103.863928,"1 Republic Blvd 038975, Singapore, Singapore",Tatinis Art Show - Hope. Peace. Love,2018-06-01,Trade Show,5000,SIN
675,210,"Ranked as one of the ""Top 50 Fastest Growing Trade-Show's"" for 2018 & 2019, Tobacco Plus Expo is the ultimate buying and selling show.  TPE Show is the first buying show of the year, held January 27-29, 2021 at the Las Vegas Convention Center, TPE will help you open new business accounts across all retail sectors, including Independent Retailers, Premium Tobacconists, Importers, Distributors, the hard to reach C-Store's, Vape Shops, Head Shops, Discount Tobacco Outlets, Catalogs, Beer, Wine & Liquor Stores and much more!",2019-02-13,400,36.131998,-115.151681,"3150 Paradise Rd Las Vegas NV 89109, Las Vegas, USA",Tobacco Plus Expo,2019-02-11,Trade Show,5000,LAS
676,845,"


                                                                                            The Kangaroo Valley Remexio Partnership would like to invite our supporters from last year, their friends and families and anyone interested in joining us this year to enjoy the beautiful valley and surrounds in spring.

We hope to raise funds this year to continue our student education project, addressing energy poverty and supporting womens leadership in Timor Leste. You can help us by walking or running 50kms, 35kms or 14kms., and get your friends and networks to sponsor your efforts.
                                            

                                            
                                                                                                    Official website
                                                
                                                

                                            
                                        ",2019-09-14,-1,-33.8804469,151.2088682,"University of Newcastle, Sydney, 55 Elizabeth St, Sydney 2000, Australia",The Great North Walk Ultras,2019-09-14,Marathon,5000,SYD
677,218,"The American Academy of Orthopaedic Surgeons Annual Meetings is anticipated to bring over 12,000 domestic and international orthopaedic surgeons and other healthcare professionals.",2019-03-16,50,36.121545,-115.166255,"201 Sands Ave, Las Vegas, NV 89169, Las Vegas, USA",American Academy of Orthopaedic Surgeons Meetings,2019-03-12,Conference,5000,LAS
678,634,"Each year, The New York City Bar's White Collar Criminal Law Committee assembles a comprehensive, full-day CLE program exploring critical developments in the area of white collar enforcement. This annual landmark event features keynote speakers and panels, including senior government enforcement officials, judges, senior legal personnel from New York-based corporations and financial institutions, and top practitioners in the field.",2019-05-15,500,40.755476,-73.982169,"42 W 44th St, New York, NY 10036, New York, USA",White Collar Crime Institute,2019-05-15,Trade Show,5000,NYC
679,587,"Wedding Show Weekend Bronx event will display products like wedding gowns, bridesmaid collections as well as flower girl dresses, gems, and jewelry, food, cake, cosmetics, design palettes, giveaways, new designs, lighting products etc.",2019-03-10,500,40.612293,-74.019236,"1030 86th St &amp; 7th Ave, Brooklyn, NY 11228, Brooklyn, USA",Wedding Show Weekend,2019-03-10,Trade Show,5000,NYC
680,226,"Design Automation Conference is recognized as the premier conference for design and automation of electronic systems. DAC offers outstanding education, exhibits and superb networking opportunities for designers, researchers, tool developers and vendors.",2019-06-06,500,36.131998,-115.151681,"3150 Paradise Rd Las Vegas NV 89109, Las Vegas, USA",Design Automation Conference,2019-06-02,Trade Show,5000,LAS
681,588,"PTO Today Expo is specifically designed for all your parent group leaders, including booster clubs and other school volunteers, who work so hard to make your schools super. In just a few short hours you'll get to talk to vendors, Attend information sessions, Meet other leaders, etc. It is the leading source of expert advice, ideas, and products for PTO and PTA leaders. Our network of school parent groups builds strong school communities through fundraising, family events, and support of teachers.",2019-03-12,500,40.500206,-74.347009,"97 Sunfield Ave Edison NJ 08837, Edison, USA",PTO Today Expo,2019-03-12,Trade Show,5000,NYC
682,541,"Trunk Show Bolton provides the attendees with the opportunity to meet with wedding professionals who will provide them with the information regarding everything needed to plan a perfect wedding starting from cakes to catering, photographers, DJs, dresses, venues, tuxes, bridal jewelry and dresses, hair accessories, and much more.",2018-07-28,500,53.567696,-2.46362,"302 Wigan Rd, Bolton BL3 5QT, Bolton, UK",Trunk Show Bolton,2018-07-28,Trade Show,5000,MAN
683,235,"WMA Convention & Expo's aim is to promote and protect the interests of owners, operators, and developers of manufactured home communities in California.",2018-10-11,500,35.965225,-115.169666,"12300 S Las Vegas Blvd, Henderson, NV 89044, Henderson, USA",WMA Convention & Expo,2018-10-08,Trade Show,5000,LAS
684,589,"North Bergen Flea Market & Collectible Show will display products like new merchandise such as unique items, handbags, incense and oils, sports collectables, jewellery, gift items and a special section for antiques & collectables, garage, tag sale items and much more.",2019-03-09,500,40.809635,-74.001545,"9280 John F. Kennedy Blvd, North Bergen, NJ 07047, USA, North Bergen, USA",North Bergen Flea Market & Collectible Show,2019-03-09,Trade Show,5000,NYC
685,236,"Infinity BizCon 2018 is a platform to explore our forum below to see what you can do, or create your own account and start your own post.",2018-10-11,500,36.042258,-115.183839,"3333 Blue Diamond Rd, Las Vegas, NV 89139, USA, Las Vegas, USA",Infinity BIZEXPO,2018-10-11,Trade Show,5000,LAS
686,812,"The Berta Trunk Show Singapore provides the attendees with the information regarding everything needed to plan a perfect wedding and showcases cakes, good food, photography, decor products, favor and gifts, wedding DJs, wedding dresses, ceremony music, jewelry, hairstyles, cosmetics, and more.",2018-06-03,500,1.306698,103.829695,"#03-12,, Orchard Rd, Palais Renaissance 238871, Singapore, Singapore",Berta Trunk Show Singapore,2018-06-01,Trade Show,5000,SIN
687,672,"SHOW PREVIEW CanJam returns for the 5th time to the Big Apple at the fabulous New York Marriott Marquis in iconic Times Square. Featuring over 100 leading brands in over 20,000 sq ft. of exhibition space, CanJam NYC 2021 will showcase the latest products and innovations in he . CanJam returns for the 5th time to the Big Apple at the fabulous New York Marriott Marquis in iconic Times Square. Featuring over 100 leading brands in over 20,000 sq ft. of exhibition space, CanJam NYC 2021 will showcase the latest products and innovations in headphones and personal audio electronics in all price ranges - from $50 earbuds to the world's finest headphone audio systems at $50,000. The New York Marriott Marquis' central location in iconic Times Square is just a short walk to some of the city's must-see attractions. CanJam NYC 2021 will take place in the heart of iconic Times Square. This central NYC location is a short walk to some of the city's popular landmarks: Radio City Music Hall, Rockefeller Center, Central Park, Lincoln Center and Madison Square Garden.",2019-02-17,500,40.758618,-73.98622,"1535 Broadway, New York, NY 10036, New York, USA",CanJam Nyc,2019-02-16,Trade Show,5000,NYC
688,299,"The Oil & Gas Authority and PESGB are pleased to bring you the PROSPEX, the UK's leading networking event for exploration and development. PROSPEX provides a venue for announced Promote Licensees, oil & gas companies and governments to market their prospects and meet with potential investors to facilitate the deal making process.",2018-12-13,500,51.535472,-0.104971,"Business Design Centre Ltd,, 52 Upper St, London N1 0QH, London, UK",Prospex,2018-12-12,Trade Show,5000,LON
689,362,"The North London Wedding Fair - The Royal Chace Hotel, Enfield.With over 50 fabulous exhibitors, two great fashion shows and a beautiful wedding venue, it is no wonder that this has become one of the leading wedding fairs in North London.Enjoy amazing, professionally staged fashion shows at 12.30pm and 2.30pm featuring the latest bridal gowns from bridal shops around London together with live entertainment and the odd surprise!See some fabulous inspirational companies with a wealth of experience and view the very latest wedding products and services whilst enjoying a friendly relaxed ambiance.Meet the knowledgeable staff of this privately owned hotel.The wedding fair is open from 11.00am -3.30pmAdmission and Car Parking are free of charge.The hotel is located only 3mins from the M25 at junction 24.We look forward to meeting you.",2019-02-03,500,51.667545,-0.112062,"162 The Ridgeway, Enfield EN2 8AR, Enfield, UK",The Royal Chace Wedding Fair,2019-02-03,Trade Show,5000,LON
690,249,"Desert Green Las Vegas will highlight the developmental changes which are taking place in the green industries. In this show, horticulture industry will get a chance to get adequate and accurate information which are required in this sector.",2018-11-02,500,36.197796,-115.191855,"2101 Texas Star Ln North Las Vegas NV 89032, Las Vegas, USA",Desert Green Las Vegas,2018-11-01,Trade Show,5000,LAS
691,473,The Delivering Outstanding Geography Teaching and Learning provides the opportunity for attendees to evaluate progress under the reformed geography curriculum and analyse best practice examples of outstanding teaching. Participants will discuss teaching practices which facilitate high-quality learning and increase pupil engagement.,2018-11-15,-1,51.511182,-0.076316,"No.1 America Square 17 Crosswall London EC3N 2LB, London, UK",Delivering Outstanding Geography Teaching and Learning,2018-11-15,Conference,5000,LON
692,256,"Biggest Family Shower Ever Los Angeles is an event for the entire family and a great way to treat both yourself and the kids to a fun day out. Weall have plenty of games and activities for the little ones plus our show floor which will have the latest and top brands in gear for all parents and kids. The event has everything our Baby Showers have to offer, but so much more! Bring your whole family, there is something for everyone! ALL attendees receive full access to the show floor, lounges, activities, samples, seminars, lite bites and the chance to win prizes like strollers, carriers, and other gear.",2019-08-10,500,34.031245,-118.266532,"1933 S Broadway, Los Angeles, CA 90007, Los Angeles, USA",Biggest Family Shower Ever Los Angeles,2019-08-10,Trade Show,5000,LAX
693,268,"Quality StampShow Van Nuys will display products like stamps, antique stamps, postcards, modern postcards, cigarette cards, stamps, trade cards, ephemera, and postal history, and much more.",2019-07-07,500,34.200782,-118.454894,"14750 Sherman Way Van Nuys CA 91405, Los Angeles, USA",Quality StampShow Van Nuys,2019-07-07,Trade Show,5000,LAX
